,file,hr_quote,hr_text,en_text,sentiment,verb_cue,speaker,ids
578,hr147.txt,Zajedno ćemo kazati ne narušavanju suvereniteta Kosova.,"""Zajedno ćemo kazati ne narušavanju suvereniteta Kosova.","""Together, we will say no to the violation of Kosovo's sovereignty.",Positive,,,147
575,hr147.txt,Cilj im je borba protiv organiziranog kriminala i krijumčarenja.,"""Cilj im je borba protiv organiziranog kriminala i krijumčarenja.","""They aim at fighting organised crime and smuggling.",Positive,,,147
839,hr149.txt,"Međutim, slažemo se kako svako rješenje mora biti sigurno za narode regije i od zajedničkog je interesa da se to pitanje mirno riješi, kao što to pokušava Srbija.","Međutim, slažemo se kako svako rješenje mora biti sigurno za narode regije i od zajedničkog je interesa da se to pitanje mirno riješi, kao što to pokušava Srbija.""","But what we agree is that any solution should be safe for the people in the region, and it is of joint concern that it is solved peacefully just as Serbia is trying to.""",Positive,,,149
838,hr149.txt,Želio bih istaknuti kako se Makedonija i Srbija ne slažu glede rješenja kosovskog problema.,"""Želio bih istaknuti kako se Makedonija i Srbija ne slažu glede rješenja kosovskog problema.","""I would like to emphasise that Macedonia and Serbia do not agree on the solution of the Kosovo problem.",Negative,,,149
837,hr149.txt,Sve zemlje u regiji imaju iste prioritete: suradnju u procesima euroatlantskih integracija,"""Sve zemlje u regiji imaju iste prioritete: suradnju u procesima euroatlantskih integracija"".","""All countries in the region have the same priorities -- co-operation in the Euro-Atlantic integration processes.""",Neutral,,,149
836,hr149.txt,"Razgovaramo o razvitku dobrosusjedskih odnosa, uzajamnom informiranju i poštivanju, kao i otvorenom dijalogu i jačanju uzajamnog povjerenja","""Razgovaramo o razvitku dobrosusjedskih odnosa, uzajamnom informiranju i poštivanju, kao i otvorenom dijalogu i jačanju uzajamnog povjerenja,"" kazao je Konjanovski.","""We are discussing development of good, neighbourly relations, mutual information and respect, and an open dialogue and strengthening mutual trust,"" said Konjanovski.",Positive,,,149
627,hr150.txt,"Nadamo se da će se, po završetku istrage, pokazati da su optužbe protiv Milkovića neutemeljene","""Nadamo se da će se, po završetku istrage, pokazati da su optužbe protiv Milkovića neutemeljene"", navodi se u priopćenju tvrtke INA. (HRT, Index.hr, Nacional - 25/03/11)","""We hope that after the investigation is over, the charges against Milkovic will be proved groundless,"" INA said in a statement. (HRT, Index.hr, Nacional - 25/03/11)",Positive,,,150
52,hr151.txt,Jahta je spasena od kupovine nekoga tko bi je prodao u staro željezo.,"""Jahta je spasena od kupovine nekoga tko bi je prodao u staro željezo.","""The yacht was rescued from a purchase of someone that would … sell it as scrap iron.",Positive,,,151
53,hr151.txt,Obnova će se odvijati pod nadzorom stručnjaka,"Obnova će se odvijati pod nadzorom stručnjaka"", izjavio je gradonačelnik Rijeke Vojko Obersnel.","The reconstruction should be completed under expert supervision,"" said Mayor Vojko Obersnel.",Neutral,,,151
438,hr152.txt,"Sada se nadamo skorom aranžmanu sa MMF, koji će takvo pozitivno ozračje proširiti na međunarodna tržišta","Sada se nadamo skorom aranžmanu sa MMF, koji će takvo pozitivno ozračje proširiti na međunarodna tržišta"", kazao je Sesli.","We are now looking forward to having an agreement with IMF soon, to expand this positive climate to international markets,"" said Sesli.",Positive,,,152
439,hr152.txt,"Nakon 14 mjeseci dugih razgovora između vlade i MMF, sada je potrebno ove pregovore uspješno okončati što je prije moguće","""Nakon 14 mjeseci dugih razgovora između vlade i MMF, sada je potrebno ove pregovore uspješno okončati što je prije moguće"".","""After 14 months of long talks between the government and IMF, now it is necessary to successfully conclude these negotiations as soon as possible.""",Neutral,,,152
437,hr152.txt,"S novim paketom stimulativnih mjera, pojavilo se pozitivno ozračje na domaćem tržištu.","""S novim paketom stimulativnih mjera, pojavilo se pozitivno ozračje na domaćem tržištu.","""With the new stimulus package, a positive climate emerged in domestic markets.",Positive,,,152
436,hr152.txt,"Nama je potreban novac od MMF-a, ali ovo je ozbiljno pitanje i ne može se raditi olako","""Nama je potreban novac od MMF-a, ali ovo je ozbiljno pitanje i ne može se raditi olako"", izjavio je Mehmet Buyukeksi, predsjedavajući Turske skupštine izvoznika (TIM).","""We may need fresh cash from the IMF, but this is a serious issue and should not be done haphazardly,"" said Mehmet Buyukeksi, chairman of the Turkish Exporters Assembly (TIM).",Neutral,,,152
435,hr152.txt,To nije moguće,"To nije moguće"", izjavio je Erdogan dnevniku Sabah.","That is not possible,"" Erdogan told the daily Sabah.",Negative,,,152
434,hr152.txt,Oni traže da naša Uprava prihoda bude neovisna institucija.,"""Ukoliko nam ponude sporazum MMF-a koji je u skladu s interesima Turske, potpisat ćemo ga... Oni traže da naša Uprava prihoda bude neovisna institucija.","""If they bring us an IMF deal in line with Turkey's interests, then we will sign it. … They want us to make the Revenue Administration an autonomous institution.",Negative,,,152
433,hr152.txt,"Ukoliko nam ponude sporazum MMF-a koji je u skladu s interesima Turske, potpisat ćemo ga...","""Ukoliko nam ponude sporazum MMF-a koji je u skladu s interesima Turske, potpisat ćemo ga... Oni traže da naša Uprava prihoda bude neovisna institucija.","""If they bring us an IMF deal in line with Turkey's interests, then we will sign it. … They want us to make the Revenue Administration an autonomous institution.",Neutral,,,152
258,hr153.txt,Ako doista žele pomoći ljudima da prežive PDV bilo bi bolje da zastupnici i ministri smanje svoje osobne dohotke i ekstra plaće,"""Ako doista žele pomoći ljudima da prežive PDV bilo bi bolje da zastupnici i ministri smanje svoje osobne dohotke i ekstra plaće "", izjavio je predsjednik Konfederacije sindikata RS Obrad Belenzada.","""If they really want to help the people to survive VAT, it would be better for MPs and ministers to reduce their paychecks and extra salaries,"" says RS Union Confederation President Obrad Belenzada.",Negative,,,153
256,hr153.txt,PDV će stvoriti kaos u prvih nekoliko mjeseci kao i u drugim zemljama svijeta,"""PDV će stvoriti kaos u prvih nekoliko mjeseci kao i u drugim zemljama svijeta i zbog toga bi za vladu bilo dobro pripremiti neke mehanizme kako bi zaštitila siromašne"", kazao je Ashdown.","""The VAT will make a chaos during the first couple of months just like in the rest of countries in the world and that is why it would be good for the government to prepare some mechanisms to protect the poor,"" Ashdown said.",Negative,,,153
257,hr153.txt,i zbog toga bi za vladu bilo dobro pripremiti neke mehanizme kako bi zaštitila siromašne,"""PDV će stvoriti kaos u prvih nekoliko mjeseci kao i u drugim zemljama svijeta i zbog toga bi za vladu bilo dobro pripremiti neke mehanizme kako bi zaštitila siromašne"", kazao je Ashdown.","""The VAT will make a chaos during the first couple of months just like in the rest of countries in the world and that is why it would be good for the government to prepare some mechanisms to protect the poor,"" Ashdown said.",Neutral,,,153
595,hr154.txt,Šume više nisu tampon koji upija višak vode,"""Šume više nisu tampon koji upija višak vode"", izjavio je u nedjelju privatnom kanalu bTV stručnjak za životni okoliš Boris Burov .","""Forests are no longer a buffer, which consumes the surplus of water,"" environmental expert Boris Burov told the private channel bTV on Sunday.",Negative,,,154
596,hr154.txt,Zbog toga se obilne kišne padavine nekontrolirano slijevaju u doline i ulijevaju u rijeke koje su umjetno modificirane i nemaju kapacitet prihvatiti plimni val,"""Zbog toga se obilne kišne padavine nekontrolirano slijevaju u doline i ulijevaju u rijeke koje su umjetno modificirane i nemaju kapacitet prihvatiti plimni val"".","""Therefore rainfalls of huge quantities flow uncontrollably into the valleys to join rivers, which were unnaturally modified and have no capacity to assume the tidal wave.""",Neutral,,,154
594,hr154.txt,"Sa 20.000 ljudi u Bugarskoj kojima je zbog velikih poplava potrebna hrana, madraci, cjepiva protiv hepatitisa, antibiotici i sredstva protiv kukaca, agencije UN-a nastavit će osiguravati hitnu pomoć","""Sa 20.000 ljudi u Bugarskoj kojima je zbog velikih poplava potrebna hrana, madraci, cjepiva protiv hepatitisa, antibiotici i sredstva protiv kukaca, agencije UN-a nastavit će osiguravati hitnu pomoć"", ističe se u priopćenju svjetske organizacije objavljenom u četvrtak.","""With 20,000 people in Bulgaria in need of food, bedding, hepatitis vaccine, antibiotics and insect repellent due to heavy flooding, UN agencies are continuing to provide emergency aid,"" the world organisation said in a statement Thursday.",Positive,,,154
778,hr155.txt,Učinit ću to kako bi se mogla otkriti potpuna istina,"""Učinit ću to kako bi se mogla otkriti potpuna istina"", rekao je u intervjuu za privatnu TV postaju bTV iz Sofije.","""I will do this so that the whole truth could be revealed,"" he said in an interview with Sofia-based private television channel bTV.",Positive,,,155
779,hr155.txt,apsolutnim lažima i klevetama,"Petkov je optužbe Tsvetanova i Tanova nazvao ""apsolutnim lažima i klevetama"", rekavši kako protiv dvojice dužnosnika namjerava podnijeti tužbe zbog klevete.","Petkov called Tsvetanov and Tanov's allegations an ""absolute lie and slander,"" saying he was planning to file a defamation case against the two officials.",Negative,,,155
14,hr156.txt,U društvu vlada velika napetost,"""U društvu vlada velika napetost i vlada mora biti potpuno spremna na sve izazove"", rekao je Igor Botan, šef Udruge za sudjelovanje u demokraciji.","""Society is very tense, and the government should be absolutely prepared for any challenge,"" said Igor Botan, head of the Association for Participating Democracy.",Negative,,,156
15,hr156.txt,i vlada mora biti potpuno spremna na sve izazove,"""U društvu vlada velika napetost i vlada mora biti potpuno spremna na sve izazove"", rekao je Igor Botan, šef Udruge za sudjelovanje u demokraciji.","""Society is very tense, and the government should be absolutely prepared for any challenge,"" said Igor Botan, head of the Association for Participating Democracy.",Neutral,,,156
13,hr156.txt,"Nadam se kako će narod Moldavije 28. studenog održati izbore na najvišoj demokratskoj razini, iz kojih će proizaći vlada sposobna za nastavak nužnih reformi.","""Nadam se kako će narod Moldavije 28. studenog održati izbore na najvišoj demokratskoj razini, iz kojih će proizaći vlada sposobna za nastavak nužnih reformi.""","""On November 28th, I hope the people of Moldova have an election of the highest democratic standard that will produce a government capable of continuing necessary reforms.""",Positive,,,156
0,hr156.txt,Neću ih više slušati,"""Neću ih više slušati"", rekao je Igor Cojocaru (429, inženjer nastanjen u Hancestiju.","""I'm not going to listen to them anymore,"" said Igor Cojocaru, 42, an engineer living in Hancesti.",Negative,,,156
11,hr156.txt,Moldavija je nadvladala mučne gospodarske i političke izazove kako bi se održali ovi izbori,"""Moldavija je nadvladala mučne gospodarske i političke izazove kako bi se održali ovi izbori; njihov uspjeh nije važan samo za Moldaviju, već i za regiju u cjelini"", rekao je senator John Kerry (D-MA).","""Moldova has overcome a daunting set of economic and political challenges to hold these elections; their success is important, not only for Moldova, but for the region as a whole,"" Senator John Kerry (D-MA) said.",Positive,,,156
1,hr156.txt,Već 20 godina čekamo bolji život u Moldaviji.,"""Već 20 godina čekamo bolji život u Moldaviji.","""There are 20 years of waiting for a better life in Moldova.",Negative,,,156
2,hr156.txt,"Stranke stalno dolaze pune obećanja, a uvijek nas ostavljaju u siromaštvu.","Stranke stalno dolaze pune obećanja, a uvijek nas ostavljaju u siromaštvu.""","The parties are always coming with promises, and leaving us in poverty every time.""",Negative,,,156
